              U       eps         D  N_bath        e_1       e_2        e_3       V_1       V_2       V_3
1863   5.345038  0.903672  2.709335       3  -3.159273  0.966675   2.259398  0.774912  0.705375  0.791691
1864   5.060847  0.650114  2.553113       3  -2.946545  1.590394   2.159682  0.789687  0.756730  0.655071
1865   5.845635 -0.932055  5.526368       3  -2.767605 -2.543359   8.285132  1.267090  1.026201  0.927141
1866   1.944476  0.652282  2.342593       3  -1.675614 -0.132531   3.009572  0.774185  0.731252  0.597703
1867   1.593209 -0.286795  3.624820       3  -3.543175  1.180982   3.706465  0.923682  0.968288  0.718931
1868   5.490911 -0.429513  5.977551       3  -5.683356  0.221284   6.271747  1.057902  1.316535  0.976221
1869   7.148398  0.385403  7.257789       3  -8.743799  4.224382   5.771779  1.311849  1.044342  1.344937
1870   3.758443  0.632963  4.256604       3  -4.136138  2.051795   4.377070  1.093063  0.852445  0.887913
1871   1.110079 -0.975181  3.631204       3  -1.580059 -1.180165   5.682350  0.962230  0.966596  0.671939
1872   3.550807  0.559654  2.919398       3  -2.813436  0.233099   3.025360  0.847498  0.715393  0.792785
1873   3.198507  0.069632  4.082918       3  -3.965100 -1.590118   4.200736  0.919230  0.833064  1.029702
1874   3.442960  0.386494  7.958340       3  -7.980181  2.136209   7.936499  1.324288  1.455990  1.092150
1875   2.446832  0.046690  4.611608       3  -3.626099  0.986849   5.597117  1.084612  1.100374  0.740700
1876   6.157185  0.862160  6.264826       3  -6.914563  0.907297   5.615090  1.035292  1.379965  1.006070
1877   4.463251  0.539783  6.383139       3  -8.095667  3.707045   4.670611  1.194008  0.899334  1.352470
1878   3.165077 -0.506518  4.542732       3  -5.677636  0.232235   3.407828  0.919396  0.827704  1.166881
1879   6.778318  0.680844  4.042174       3  -5.427781 -0.037667   2.656566  0.714088  1.003630  1.027683
1880   4.440908 -0.194676  5.845182       3  -7.534459  4.145410   4.155904  1.149842  0.900920  1.259907
1881   6.399465 -0.385307  7.757064       3  -8.085084 -0.282080   7.429044  1.227002  1.314780  1.305420
1882   3.615754  0.100403  4.374082       3  -4.944694  2.724708   3.803470  1.044460  0.985595  0.849902
1883   1.704915  0.939389  5.975099       3  -5.700015 -1.962382   6.250183  1.188782  0.915735  1.245830
1884   4.329970 -0.662005  5.874105       3  -7.997609  1.772753   3.750600  0.995813  1.095950  1.243712
1885   4.182710 -0.897025  5.219428       3  -4.584501 -2.192406   5.854356  1.112796  0.900576  1.128468
1886   4.903269  0.642680  6.092119       3  -7.796455  0.971746   4.387782  1.042886  1.049935  1.299381
1887   6.069484  0.424830  5.062951       3  -4.193499 -1.251750   5.932403  0.955151  1.172899  0.967042
1888   2.854316  0.110583  5.125571       3  -4.767312 -0.296655   5.483830  1.098839  0.976876  1.049431
1889   4.075292  0.681074  4.873383       3  -3.237684 -2.464825   6.509083  1.027879  1.050151  0.971154
1890   6.418012  0.669515  4.712361       3  -3.508124 -1.174117   5.916598  1.081827  0.973470  0.939143
1891   4.008488  0.352436  5.646112       3  -5.307653  0.514385   5.984570  1.096419  1.204506  0.970288
1892   5.209278 -0.742109  3.011630       3  -1.647102 -1.532145   4.376158  0.756467  0.914713  0.712966
1893   1.113313 -0.791232  7.494370       3  -8.815859  1.220471   6.172881  1.152341  1.388494  1.230959
1894   2.225607  0.902768  7.638645       3  -7.256619 -3.582550   8.020670  1.191757  1.221252  1.396843
1895   4.665656 -0.728402  2.200409       3  -2.910848  1.433616   1.489971  0.684930  0.633767  0.728035
1896   1.451804  0.696138  6.856465       3  -8.703414  3.872696   5.009517  1.213948  1.207665  1.197011
1897   4.146597 -0.595098  6.309435       3  -7.987355  1.745070   4.631515  1.025903  1.357913  1.058446
1898   5.843576  0.714985  3.952979       3  -4.867462  1.667776   3.038497  0.913888  0.872521  0.959197
1899   1.208849  0.913611  4.835202       3  -5.512509  1.380840   4.157895  0.964898  1.169052  0.883444
1900   4.543433 -0.749206  6.685014       3  -7.886469  2.623099   5.483558  1.220400  1.094080  1.252767
1901   7.358235  0.520248  4.463681       3  -2.448795 -1.627499   6.478568  0.973239  1.108138  0.816398
1902   2.875898  0.532526  5.641256       3  -6.150888  0.223020   5.131624  1.012100  1.183227  1.080260
1903   2.509315 -0.557968  3.525409       3  -2.732162 -1.366934   4.318656  0.801184  0.953273  0.832898
1904   6.556287  0.844443  2.142249       3  -2.765511  0.640226   1.518988  0.595918  0.791191  0.618625
1905   6.769295  0.935822  6.030127       3  -6.198285 -2.238804   5.861969  1.078400  1.023023  1.276470
1906   7.784797  0.560146  5.037511       3  -4.833811 -0.628742   5.241211  1.105704  0.874682  1.104232
1907   3.420697  0.218391  6.351747       3  -4.576713 -1.252942   8.126780  1.148983  1.309781  1.003972
1908   6.046429  0.461513  4.041735       3  -3.340927 -2.897561   4.742543  0.775787  0.980016  1.005371
1909   3.824494  0.698155  3.424739       3  -4.632583  0.965856   2.216895  0.734359  0.954420  0.854433
1910   1.315518 -0.764981  2.100051       3  -2.233009 -1.133439   1.967093  0.554313  0.657245  0.773111
1911   2.657785  0.903212  5.965181       3  -5.443070  0.450944   6.487292  1.043072  1.389570  0.882411
1912   2.601562 -0.125703  3.471674       3  -2.834611 -0.208488   4.108737  1.012032  0.675410  0.854253
1913   4.265645 -0.267190  3.260437       3  -3.191060 -1.080276   3.329813  0.858155  0.691600  0.927857
1914   3.293544 -0.111733  3.304071       3  -2.334983 -0.398338   4.273159  0.948838  0.806568  0.743365
1915   3.026257 -0.786094  5.790792       3  -6.837831  3.832118   4.743754  1.189218  1.102881  1.027593
1916   7.860856 -0.803908  4.346278       3  -3.456983 -0.705777   5.235573  1.021772  0.954347  0.901182
1917   5.544302  0.671635  5.167786       3  -3.065909 -1.779630   7.269663  1.114488  1.106474  0.907494
1918   2.139494  0.170687  4.719329       3  -3.079808 -0.936505   6.358850  1.173127  0.915528  0.888819
1919   4.637669  0.774320  6.722046       3  -4.715576 -3.331731   8.728516  1.162196  1.261543  1.156372
1920   4.112187  0.303195  6.086040       3  -7.689175  3.842904   4.482905  1.167620  1.099951  1.140729
1921   3.170732  0.102192  3.898027       3  -2.607867 -1.845133   5.188186  0.838933  1.024895  0.852844
1922   7.397140  0.227956  3.268190       3  -2.998693 -0.653072   3.537687  0.832285  0.822164  0.843767
1923   1.823143 -0.277276  5.107094       3  -3.173588 -3.022341   7.040599  0.797225  1.276580  0.993002
1924   2.322190 -0.568449  4.053512       3  -3.963656 -3.066323   4.143368  0.919377  0.729773  1.096687
1925   3.919236  0.058683  3.253089       3  -2.020641 -1.591341   4.485537  0.894589  0.819653  0.773861
1926   2.495443 -0.224422  4.776289       3  -6.633412  0.262024   2.919167  0.798584  1.023633  1.164096
1927   6.466905 -0.809147  5.596744       3  -3.571835 -3.054873   7.621652  1.187833  1.031625  1.042976
1928   2.592198 -0.217283  5.917363       3  -4.470554  1.582570   7.364172  1.336544  1.068490  0.916019
1929   7.033903 -0.580182  3.689815       3  -3.935577  1.829556   3.444053  0.973910  0.821862  0.851499
1930   6.967574 -0.796257  2.124210       3  -0.996653 -0.591610   3.251767  0.717781  0.758055  0.512306
1931   5.458731  0.645057  2.636495       3  -3.300445 -1.254315   1.972545  0.582262  0.687030  0.931346
1932   1.942547 -0.261772  4.084116       3  -2.688619 -1.626538   5.479613  0.904685  1.031564  0.847024
1933   2.150786  0.385563  4.617104       3  -4.749167 -0.210210   4.485040  0.965554  0.987009  1.016296
1934   4.803533 -0.977236  7.997399       3  -7.931597 -0.900350   8.063201  1.275431  1.295042  1.336954
1935   3.037539  0.837488  2.906163       3  -3.108862 -1.096651   2.703465  0.608441  0.866013  0.854366
1936   4.970591 -0.556637  4.023577       3  -4.384291  0.554810   3.662863  0.849139  1.073254  0.829806
1937   4.410445  0.130496  2.763943       3  -2.432198  0.000158   3.095688  0.740503  0.883434  0.656338
1938   4.966217 -0.791114  3.316847       3  -2.189340 -1.032478   4.444354  0.849448  0.916257  0.741945
1939   6.682470  0.474809  6.076424       3  -7.417223  3.583089   4.735624  1.190429  0.975648  1.224484
1940   3.182921  0.767867  3.091606       3  -2.402679 -1.617011   3.780534  0.652905  0.943510  0.807268
1941   3.496289 -0.746087  5.845400       3  -4.261874 -0.409427   7.428926  1.164712  1.226229  0.927958
1942   3.743889 -0.395604  3.250371       3  -2.853848 -0.810304   3.646895  0.919565  0.678068  0.873999
1943   3.182471  0.766897  3.194181       3  -4.540450  1.740932   1.847913  0.760065  0.792220  0.910037
1944   5.782496  0.465300  6.345552       3  -4.404615 -3.591235   8.286488  1.224499  1.102825  1.150689
1945   7.978634  0.337787  2.324965       3  -2.609633 -1.359213   2.040297  0.604367  0.623472  0.852139
1946   7.070721  0.711191  2.141188       3  -1.139818 -0.600327   3.142558  0.718491  0.744212  0.541333
1947   3.567414 -0.833161  6.990709       3  -4.473676 -3.622897   9.507742  1.198898  1.300774  1.149372
1948   7.324821  0.026256  7.969452       3  -9.210899  3.933022   6.728006  1.393947  1.063954  1.413656
1949   5.236782 -0.759096  4.076035       3  -4.476308  0.525131   3.675763  0.907820  0.946033  0.935825
1950   5.956477 -0.263470  2.790253       3  -4.054652  0.870504   1.525854  0.619239  0.933049  0.722698
1951   5.364663 -0.249706  2.214444       3  -2.474537  0.968939   1.954350  0.740219  0.577346  0.726984
1952   6.292723 -0.554769  5.708560       3  -3.563854 -2.867126   7.853266  1.062600  1.208194  1.022414
1953   2.271647  0.929795  4.620246       3  -5.056780  1.263092   4.183711  1.058464  0.817774  1.073424
1954   2.263683 -0.372507  2.024761       3  -2.323790 -0.128252   1.725731  0.537780  0.753749  0.657006
1955   5.102705 -0.496702  7.347464       3  -8.649778  4.327919   6.045150  1.323052  1.219410  1.200047
1956   1.281287  0.465939  2.450233       3  -2.040341  0.835523   2.860124  0.851598  0.669505  0.621620
1957   7.699713 -0.800977  5.355013       3  -5.818417 -4.399609   4.891608  0.979534  0.829946  1.326955
1958   7.915755  0.029086  2.919100       3  -2.611912 -1.949975   3.226289  0.859640  0.569917  0.891387
1959   2.383380  0.391976  5.348376       3  -5.206032 -4.143588   5.490720  0.956107  0.962049  1.251081
1960   7.503121  0.767875  2.641058       3  -2.121871  0.398822   3.160244  0.855793  0.723370  0.652460
1961   5.871571  0.392177  7.567690       3  -7.556852 -0.099366   7.578527  1.341863  1.098128  1.345830
1962   3.867664  0.940409  3.195327       3  -2.258256 -2.231295   4.132398  0.784375  0.838513  0.846085
1963   6.090588  0.938673  7.186310       3  -5.284180 -4.087689   9.088440  1.360626  1.065939  1.259928
1964   1.601688 -0.381445  7.663797       3  -9.565303  5.048429   5.762290  1.324072  1.319011  1.177272
1965   4.470716 -0.025046  2.542043       3  -2.579310 -0.224231   2.504776  0.667496  0.809501  0.719355
1966   3.918104  0.403829  6.137412       3  -9.099790  2.167160   3.175035  0.959124  1.051159  1.371985
1967   1.940935  0.106753  2.195272       3  -1.789586  0.587869   2.600958  0.809303  0.614151  0.604484
1968   5.360739  0.017410  5.457471       3  -6.199843  0.150336   4.715099  1.076988  0.902929  1.224398
1969   5.027576 -0.733183  5.386326       3  -7.321688  0.486721   3.450964  0.893847  1.043309  1.241606
1970   7.504526 -0.335530  6.017954       3  -6.501003  1.051824   5.534906  1.196380  0.941955  1.229855
1971   2.573721  0.591017  4.730198       3  -4.880957 -0.292061   4.579439  1.069963  0.779469  1.122028
1972   4.731167  0.472668  5.852861       3  -2.535229 -2.173751   9.170494  1.122286  1.308592  0.868394
1973   2.538452 -0.756637  6.366904       3  -5.912328 -3.379920   6.821481  1.208758  0.941575  1.306001
1974   1.124640  0.788697  6.501033       3  -3.457512 -0.919953   9.544553  1.291558  1.304691  0.876553
1975   2.903072 -0.149730  5.405803       3  -3.671559 -2.054509   7.140046  1.064719  1.157349  0.984051
1976   5.865305  0.198149  7.085448       3  -7.995666  1.570346   6.175230  1.213970  1.230365  1.234186
1977   5.030822 -0.103657  2.994179       3  -3.321200  1.467798   2.667159  0.858403  0.748230  0.780673
1978   3.779303  0.611429  7.214825       3  -7.684342  1.204700   6.745307  1.245134  1.246642  1.220093
1979   6.794726  0.235475  2.431952       3  -1.608127 -0.027044   3.255777  0.880882  0.621132  0.621668
1980   1.754360 -0.439070  5.857102       3  -3.059112 -2.231785   8.655093  1.376306  0.962391  0.953065
1981   6.728819 -0.767926  6.042105       3  -6.622479  1.377167   5.461731  1.153515  1.098569  1.144148
1982   6.421769 -0.599080  4.552754       3  -5.448342  0.425058   3.657165  0.817618  1.181628  0.913034
1983   5.739745 -0.521798  2.970079       3  -2.451790 -1.180273   3.488368  0.762572  0.820308  0.797741
1984   4.839338  0.204185  6.369391       3  -8.819823  0.644232   3.918959  0.968940  1.095653  1.384045
1985   2.694191  0.602229  3.652021       3  -4.459203  2.826065   2.844839  0.950635  0.844605  0.841359
1986   6.965523 -0.862804  4.213212       3  -4.490707  3.168070   3.935717  1.086310  0.893378  0.839060
1987   6.850841  0.818341  7.461681       3  -8.456846  0.056199   6.466515  1.068198  1.461340  1.213957
1988   3.006992  0.993003  6.977280       3  -6.042807 -0.371619   7.911754  1.276071  1.224496  1.146354
1989   5.135068  0.516940  5.538589       3  -5.300727 -2.206170   5.776451  1.146123  0.853620  1.218077
1990   4.320986 -0.773643  6.383106       3  -5.979223 -1.143326   6.786989  1.191422  1.092093  1.204765
1991   1.456187 -0.402685  7.773439       3  -8.634178 -2.869605   6.912700  1.204729  1.091049  1.518869
1992   3.589524  0.745492  6.027991       3  -4.867239  0.203177   7.188743  1.273101  1.073282  1.031900
1993   6.405415  0.474495  4.503050       3  -3.197433 -0.971128   5.808668  1.006719  1.053481  0.862222
1994   5.642305 -0.338559  3.008935       3  -2.197346 -0.067679   3.820523  0.944205  0.708782  0.722255
1995   3.480960 -0.704604  6.517904       3  -7.234169 -4.261146   5.801640  0.887133  1.171668  1.410538
1996   6.701382 -0.062308  2.231885       3  -1.134245 -0.845339   3.329525  0.741341  0.738609  0.570730
1997   2.773119 -0.882167  3.677438       3  -3.277665 -1.440734   4.077211  0.827013  0.904556  0.915946
1998   6.275992 -0.350150  7.848306       3  -8.757787  0.624918   6.938825  1.308335  1.111509  1.431501
1999   2.253580 -0.993269  6.373503       3  -4.474913 -2.263776   8.272092  1.390854  0.919364  1.130395
2000   1.528141  0.808944  3.728263       3  -4.604598  2.542301   2.851927  0.942220  0.694321  1.001811
2001   6.752532  0.710675  4.466385       3  -3.281697 -1.458818   5.651072  1.115792  0.834139  0.950058
2002   5.527755 -0.744795  4.990671       3  -6.626979 -1.049909   3.354363  0.754930  1.062155  1.216169
2003   5.029632  0.508412  6.820225       3 -10.405235  2.090560   3.235215  0.916702  1.502568  1.115274
2004   1.368921 -0.108839  5.048155       3  -6.094303  2.128158   4.002008  1.051055  0.954699  1.094345
2005   1.882047  0.799525  7.472448       3  -8.239819 -3.070631   6.705077  1.171722  1.078865  1.490042
2006   7.443397 -0.179949  3.409414       3  -4.381175  0.309146   2.437653  0.762217  0.790285  0.982331
2007   5.043496 -0.652016  4.137706       3  -4.116378 -0.853235   4.159033  0.898805  0.923011  0.987089
2008   2.399978 -0.871356  3.230762       3  -2.001658 -1.310273   4.459867  0.920698  0.800291  0.754067
2009   6.695632  0.931474  3.935949       3  -2.097554 -2.095098   5.774344  0.799243  1.095270  0.816883
2010   5.411950 -0.841803  2.004619       3  -1.278318 -1.218395   2.730920  0.657612  0.665922  0.632671
2011   3.493909 -0.049404  7.494898       3  -9.212942 -1.287951   5.776854  0.980594  1.364311  1.395884
2012   5.250533  0.478435  5.642501       3  -7.210783  1.079450   4.074218  0.980775  1.123454  1.169641
2013   3.794183  0.192801  6.108197       3  -5.357047 -3.001539   6.859348  0.868021  1.330981  1.167744
2014   1.615639  0.805395  3.585888       3  -3.465988  2.081195   3.705788  0.997463  0.902868  0.687564
2015   7.196502  0.841943  3.066416       3  -4.280381  1.491317   1.852451  0.742531  0.806497  0.866228
2016   3.155691 -0.586939  3.969940       3  -5.549969  2.176029   2.389910  0.862771  0.779266  1.084303
2017   1.467400 -0.221875  5.895687       3  -3.182411 -2.687543   8.608963  1.001227  1.346845  0.967916
2018   3.333883 -0.325693  2.814132       3  -2.453947  0.605111   3.174316  0.791299  0.917490  0.568849
2019   3.724782 -0.880856  2.141399       3  -2.912502  0.308568   1.370296  0.546600  0.744496  0.714291
